id,date,text
114494372667836601,2025-05-12T10:24:41.426Z,"DRUG PRICES TO BE CUT BY 59%, PLUS! Gasoline, Energy, Groceries, and all other costs, DOWN. NO INFLATION!!! LOVE, DJT"
114495777170382544,2025-05-12T16:21:52.436Z,"Edan Alexander, the last living American hostage, is being sreleased. Congratulations to his wonderful parents, family, and friends!"
114495789264464415,2025-05-12T16:24:57.008Z,"Secretary Kennedy: ""We now have a President who is a man of his word, who has the courage... he can't be bought, unlike most of the politicians in this country — and he is standing here for the American people."""
114495805003498315,2025-05-12T16:28:57.164Z,"Dr. Jay Bhattacharya: ""What President Trump has done is a historic measure that should have been done a long time ago. What we're going to do is make sure that those prices become much closer to equal like a competitive market you would expect."""
114495819579444373,2025-05-12T16:32:39.575Z,"Starting today, the United States will no longer subsidize the healthcare of foreign countries—and we'll no longer tolerate profiteering and price gouging from Big Pharma. EXECUTIVE ORDER:"
114495828046526222,2025-05-12T16:34:48.782Z,"For the first time in many years, we'll slash the cost of prescription drugs, and we will bring fairness to America! EXECUTIVE ORDER:"
114495946485549840,2025-05-12T17:04:55.982Z,"This week the Republicans are meeting in the Tax, Energy, and Agriculture Committees on major pieces of “THE ONE, BIG, BEAUTIFUL BILL.” Republicans need to UNIFY behind their Highly Respected Chairmen, Jason Smith, Brett Guthrie, and Glenn “GT” Thompson. Remember, these are men that truly strive to do what is RIGHT for America. The Democrats, on the other hand, want to DESTROY our Country. You must oppose these Democrat Amendments which, in all fairness to them, were made prior to my News Conference this morning announcing that Drug Prices, under our Most Favored Nations Policy, will be going down from 50% to 90%, affecting EVERYTHING that is done in a very positive way. When I return from the Middle East, where great things will happen for America, we will work together on any and all outstanding issues, but there shouldn’t be many — The Bill is GREAT. We have no alternative, WE MUST WIN! But now, with the tremendous Drug and Pharmaceutical Cuts, plus massive incoming Tariff Money, our “GREAT, BIG, BEAUTIFUL BILL” just got much BIGGER and BETTER. The Golden Age of America will soon be upon us. MAKE AMERICA GREAT AGAIN!"
114496851630865496,2025-05-12T20:55:07.437Z,"We are going to slash the cost of prescription drugs, and we will bring fairness to America. Drug prices will come down—We're gonna cut out the middlemen and facilitate the direct sale of drugs at the most favored nation price directly to the American citizen!"
114496961305632019,2025-05-12T21:23:00.858Z,"If we’re not allowed to send the murderers and other criminals of every type, size, and shape, IMMEDIATELY out of our Country, we aren’t going to have a Country anymore. Radical Left Judges and politicians don’t care, but 90% of the people in the U.S.A. do. Hopefully, the Supreme Court will agree with this and, SAVE AMERICA!"
114497218878772156,2025-05-12T22:28:31.161Z,"Jack Ciattarelli is a terrific America First Candidate running to be the next Governor of a State that I love, NEW JERSEY! Jack, who after getting to know and understand MAGA, has gone ALL IN, and is now 100% (PLUS!). He is strongly supported by the most Highly Respected Leaders in New Jersey and, as your next Governor, Jack Ciattarelli will work closely with me and the Trump Administration to advance our America First Agenda. Jack will fight tirelessly to Grow our Economy, Cut Taxes and Regulations, Restore our Economic Power, Help Secure our now VERY Secure (Record Setting!) Southern Border, Stop Migrant Crime, Murderers, and other Criminals from illegally entering our Country, Protect our Great Military/Vets, Advance American Energy DOMINANCE by helping to keep the price of Gasoline, Oil, and all forms of Energy VERY LOW (CHEAP!), and Defend our always under siege Second Amendment, which has not been attacked, amended, or changed while I was President. Also, Jack is the Republican Candidate who is best positioned to STAND TALL against the Radical Left Democrats and, most importantly, ensure a Big Victory in this Very Important Gubernatorial Election, an Election that is being closely watched by the entire World because, we are ending WOKE, and all of the other NONSENSE that goes along with it, AND NOBODY WANTS TO SEE IT COME BACK! Jack Ciattarelli is a WINNER, and has my Complete and Total Endorsement – HE WILL NOT LET YOU DOWN. MAKE AMERICA GREAT AGAIN, ELECT JACK CIATTARELLI!"
114497679502484164,2025-05-13T00:25:39.757Z,"On Peace Officers Memorial Day and during Police Week, we honor our brave officers who serve on the front lines to protect our families, safeguard our communities, and shoulder a burden of responsibility that most Americans cannot fathom. This week and always, we honor the courageous men and women serving in law enforcement and memorialize those who sacrificed their lives defending the thin blue line…"
114498083205032077,2025-05-13T02:08:19.686Z,"Joe Concha has written an incredible new book, “THE GREATEST COMEBACK EVER: Inside Trump’s Big Beautiful Campaign.” Joe has been studying our Movement from the very beginning and understands, far better than the many other so-called “experts,” the Iconic Moments that contributed to our truly Historic Election. We broke through the Fake News, which is getting worse by the hour, and exposed the TRUTH of the many challenges our Nation is facing — and WON BIG. THE BEST IS YET TO COME!"
114499337476531986,2025-05-13T07:27:18.355Z,Just landed in Saudi Arabia!
114501759958997511,2025-05-13T17:43:22.547Z,"No Inflation, and Prices of Gasoline, Energy, Groceries, and practically everything else, are DOWN!!! THE FED must lower the RATE, like Europe and China have done. What is wrong with Too Late Powell? Not fair to America, which is ready to blossom? Just let it all happen, it will be a beautiful thing!"
114501781259201749,2025-05-13T17:48:47.561Z,"Will be interviewed tonight by Sean Hannity on FoxNews, 9:00 P.M. ENJOY!"
114502263160167723,2025-05-13T19:51:20.781Z,A great day in Saudi Arabia!!!
114502326794265193,2025-05-13T20:07:31.722Z,So nice. Thank you!
114503203859060399,2025-05-13T23:50:34.713Z,"The Boeing 747 is being given to the United States Air Force/Department of Defense, NOT TO ME! It is a gift from a Nation, Qatar, that we have successfully defended for many years. It will be used by our Government as a temporary Air Force One, until such time as our new Boeings, which are very late on delivery, arrive. Why should our military, and therefore our taxpayers, be forced to pay hundreds of millions of Dollars when they can get it for FREE from a country that wants to reward us for a job well done. This big savings will be spent, instead, to MAKE AMERICA GREAT AGAIN! Only a FOOL would not accept this gift on behalf of our Country. Thank you for your attention to this matter!"
114505713846110268,2025-05-14T10:28:54.107Z,THANK YOU!
114511127013656727,2025-05-15T09:25:32.413Z,Getting ready to speak at the magnificent Al Udeid Air Base in Qatar!
114511710554568353,2025-05-15T11:53:56.582Z,"Big case today in the United States Supreme Court. Birthright Citizenship was not meant for people taking vacations to become permanent Citizens of the United States of America, and bringing their families with them, all the time laughing at the “SUCKERS” that we are! The United States of America is the only Country in the World that does this, for what reason, nobody knows — But the drug cartels love it! We are, for the sake of being politically correct, a STUPID Country but, in actuality, this is the exact opposite of being politically correct, and it is yet another point that leads to the dysfunction of America. Birthright Citizenship is about the babies of slaves. As conclusive proof, the Civil War ended in 1865, the Bill went to Congress less than a year later, in 1866, and was passed shortly after that. It had nothing to do with Illegal Immigration for people wanting to SCAM our Country, from all parts of the World, which they have done for many years. It had to do with Civil War results, and the babies of slaves who our politicians felt, correctly, needed protection. Please explain this to the Supreme Court of the United States. Again, remember, the Civil War ended in 1865, and the Bill goes to Congress in 1866 — We didn’t have people pouring into our Country from all over South America, and the rest of the World. It wasn’t even a subject. What we had were the BABIES OF SLAVES. Thank you for your attention to this matter. Good luck with this very important case. GOD BLESS THE U.S.A.!"
114511762010659631,2025-05-15T12:07:01.740Z,"Remember, it all started right after the Civil War ended, it had nothing to do with current day Immigration Policy!"
114515613065520300,2025-05-16T04:26:24.173Z,"The Radical Left SleazeBags, which has no cards remaining in its illegal bag of tricks, is, in a very coordinated manner, PLAYING THE REF with regard to the United States Supreme Court. They lost the Election in a landslide, and with it, have totally lost their confidence and reason. They are stone cold CRAZY! I hope the Supreme Court doesn’t fall for the games they play. The people are with us in bigger numbers than ever before. They want to, MAKE AMERICA GREAT AGAIN!!!"
114516603030095775,2025-05-16T08:38:09.790Z,"“The president has traveled to Saudi Arabia, Qatar, and the United Arab Emirates so far this week to sign agreements and receive commitments that will generate roughly $2 trillion in trade and investment. At the same time, major companies have announced plans to invest billions more dollars into the United States.”"
114517718765768352,2025-05-16T13:21:54.613Z,"Has anyone noticed that, since I said “I HATE TAYLOR SWIFT,” she’s no longer “HOT?”"
114517773720445162,2025-05-16T13:35:53.152Z,"THE SUPREME COURT IS BEING PLAYED BY THE RADICAL LEFT LOSERS, WHO HAVE NO SUPPORT, THE PUBLIC HATES THEM, AND THEIR ONLY HOPE IS THE INTIMIDATION OF THE COURT, ITSELF. WE CAN’T LET THAT HAPPEN TO OUR COUNTRY!"
114517896576879203,2025-05-16T14:07:07.791Z,"I see that Highly Overrated Bruce Springsteen goes to a Foreign Country to speak badly about the President of the United States. Never liked him, never liked his music, or his Radical Left Politics and, importantly, he’s not a talented guy — Just a pushy, obnoxious JERK, who fervently supported Crooked Joe Biden, a mentally incompetent FOOL, and our WORST EVER President, who came close to destroying our Country. If I wasn’t elected, it would have been GONE by now! Sleepy Joe didn’t have a clue as to what he was doing, but Springsteen is “dumb as a rock,” and couldn’t see what was going on, or could he (which is even worse!)? This dried out “prune” of a rocker (his skin is all atrophied!) ought to KEEP HIS MOUTH SHUT until he gets back into the Country, that’s just “standard fare.” Then we’ll all see how it goes for him!"
114517897638237566,2025-05-16T14:07:23.987Z,"Republicans MUST UNITE behind, “THE ONE, BIG BEAUTIFUL BILL!” Not only does it cut Taxes for ALL Americans, but it will kick millions of Illegal Aliens off of Medicaid to PROTECT it for those who are the ones in real need. The Country will suffer greatly without this Legislation, with their Taxes going up 65%. It will be blamed on the Democrats, but that doesn’t help our Voters. We don’t need “GRANDSTANDERS” in the Republican Party. STOP TALKING, AND GET IT DONE! It is time to fix the MESS that Biden and the Democrats gave us. Thank you for your attention to this matter!"
114518115625400272,2025-05-16T15:02:50.209Z,"Senator Shelley Moore Capito is doing a tremendous job representing the Wonderful People of West Virginia, a State I love and WON BIG in 2016, 2020, and 2024! As the Chair of the Senate Environment and Public Works Committee, Shelley is working to advance Pro Growth policies, unleash America’s Energy Dominance, and prioritize Clean Air, Clean Water, Clean Soil, and BEAUTIFUL, CLEAN COAL for ALL Americans. Shelley is fighting tirelessly to Grow the Economy, Secure the Border, Stop Migrant Crime, Support our Great Military/Vets, and Defend our always under siege Second Amendment. Senator Shelley Moore Capito has my Complete and Total Endorsement for Re-Election – SHE WILL NOT LET YOU DOWN!"
114519155449905842,2025-05-16T19:27:16.669Z,"Senator Markwayne Mullin is doing a tremendous job representing the wonderful People of the Great State of Oklahoma, where I was the only person to win all 77 out of 77 Counties (Ronald Reagan was second with 56 Counties) — I did it in 2016, 2020, and 2024! A MAGA Warrior, and former undefeated professional MMA fighter, Markwayne brings that same Fighting Spirit to the U.S. Senate, where he works tirelessly to Advance our America First Agenda. As the only actual Native American in the Senate (now that Elizabeth “Pocahontas” Warren has been determined not to be one!), Markwayne is a fantastic advocate for our Incredible Tribal Communities. Additionally, Markwayne is relentlessly focused on helping us Grow the Economy, Champion American Energy DOMINANCE, Support our Amazing Farmers and Ranchers, Help Secure our now VERY Secure Southern Border, Stop Migrant Crime, Murderers, and other Criminals from illegally entering our Country, Strengthen our Military/Veterans, and Defend our always under siege Second Amendment, which has not been attacked, amended, or changed while I was President. Oklahoma, Markwayne Mullin has my Complete and Total Endorsement for Re-Election – HE WILL NEVER LET YOU DOWN!"
114519567610751944,2025-05-16T21:12:05.749Z,THE SUPREME COURT WON’T ALLOW US TO GET CRIMINALS OUT OF OUR COUNTRY!
114519753109701350,2025-05-16T21:59:16.235Z,"The Supreme Court has just ruled that the worst murderers, drug dealers, gang members, and even those who are mentally insane, who came into our Country illegally, are not allowed to be forced out without going through a long, protracted, and expensive Legal Process, one that will take, possibly, many years for each person, and one that will allow these people to commit many crimes before they even see the inside of a Courthouse. The result of this decision will let more CRIMINALS pour into our Country, doing great harm to our cherished American public. It will also encourage other criminals to illegally enter our Country, wreaking havoc and bedlam wherever they go. The Supreme Court of the United States is not allowing me to do what I was elected to do. Sleepy Joe Biden allowed MILLIONS of Criminal Aliens to come into our Country without any “PROCESS” but, in order to get them out of our Country, we have to go through a long and extended PROCESS. In any event, thank you to Justice Alito and Justice Thomas for attempting to protect our Country. This is a bad and dangerous day for America!"
114519933006186542,2025-05-16T22:45:01.269Z,I’ve always considered the Middle East to be a very important region…
114519940139500510,2025-05-16T22:46:50.122Z,There has never been a trip like this by any President…
114519952063614449,2025-05-16T22:49:52.065Z,Ending the sanctions on Syria…
114519965289784767,2025-05-16T22:53:13.881Z,"Air Force One is 42 years old—The plane is not for me, it goes to the United States Air Force, for whoever is president…"
114519975763098371,2025-05-16T22:55:53.691Z,"It’s a pretty grueling schedule, people say how the hell do you do it…Genetics!"
114523195208653918,2025-05-17T12:34:38.450Z,"Whoever had control of the “AUTOPEN” is looking to be a bigger and bigger scandal by the moment. It is a major part of the real crime, THAT THE PRESIDENTIAL ELECTION OF 2020 WAS RIGGED AND STOLEN! Millions and millions of people knew that, but the Radical Left Democrats waged a campaign of inoculation and innocence like none that had ever been waged before. THIS IS WHY THE UNSELECT COMMITTEE OF POLITICAL THUGS, WHO WERE GIVEN A FULL AND COMPLETE PARDON BY THE PERSON WHO WIELDED THE NOW ILLEGALLY USED AUTOPEN, DELETED AND DESTROYED ALL EVIDENCE AND INFORMATION FROM THEIR CORRUPT AND VICIOUS WITCH HUNT AGAINST ME, AND MANY OTHER PEOPLE, WHOSE LIVES WERE COMPLETELY SHATTERED AND DESTROYED BY THIS HISTORICALLY CRIMINAL EVENT. Remember, it all began with DIRTY COP James Comey, Obama, a hapless and cognitively impaired Sleepy Joe Biden, and my now very famous ACCUSATION that,“THEY SPIED ON MY CAMPAIGN!” Whoever had control of the Autopen is just the beginning. The biggest crime of all is that THE 2020 PRESIDENTIAL ELECTION WAS RIGGED! I (MAGA!) WON THE ELECTION BY MILLIONS OF VOTES, AND EVERYONE KNOWS IT. GOD BLESS AMERICA, FOR THE FIGHT HAS JUST BEGUN!!!"
114523638623110397,2025-05-17T14:27:24.420Z,"Walmart should STOP trying to blame Tariffs as the reason for raising prices throughout the chain. Walmart made BILLIONS OF DOLLARS last year, far more than expected. Between Walmart and China they should, as is said, “EAT THE TARIFFS,” and not charge valued customers ANYTHING. I’ll be watching, and so will your customers!!!"
114523762104941397,2025-05-17T14:58:48.603Z,"I WILL BE SPEAKING, BY TELEPHONE, TO PRESIDENT VLADIMIR PUTIN OF RUSSIA ON MONDAY, AT 10:00 A.M. THE SUBJECTS OF THE CALL WILL BE, STOPPING THE “BLOODBATH” THAT IS KILLING, ON AVERAGE, MORE THAN 5000 RUSSIAN AND UKRAINIAN SOLDIERS A WEEK, AND TRADE. I WILL THEN BE SPEAKING TO PRESIDENT ZELENSKYY OF UKRAINE AND THEN, WITH PRESIDENT ZELENSKYY, VARIOUS MEMBERS OF NATO. HOPEFULLY IT WILL BE A PRODUCTIVE DAY, A CEASEFIRE WILL TAKE PLACE, AND THIS VERY VIOLENT WAR, A WAR THAT SHOULD HAVE NEVER HAPPENED, WILL END. GOD BLESS US ALL!!!"
114523811882470999,2025-05-17T15:11:28.147Z,"THE CONSENSUS OF ALMOST EVERYBODY IS THAT, “THE FED SHOULD CUT RATES SOONER, RATHER THAN LATER.” Too Late Powell, a man legendary for being Too Late, will probably blow it again - But who knows???"
114524964544595396,2025-05-17T20:04:36.456Z,🇸🇦🇺🇸
114524968005625641,2025-05-17T20:05:29.270Z,🇶🇦🇺🇸
114524979790255530,2025-05-17T20:08:29.007Z,🇦🇪🇺🇸
114526479593964662,2025-05-18T02:29:54.195Z,"Why doesn’t Chairman Bob Iger do something about ABC Fake News, especially since I just won $16,000,000 based on the Fake and Defamatory reporting of Liddle’ George Slopadopolus. He was given warnings, but just couldn’t be restrained by “management.” Now I see they are at it again, and I again give these SleazeBags fair warning! The wonderful country of Qatar, after agreeing to invest more than 1.4 Trillion Dollars in the United States of America, deserves much better than Misleading (Fake!) News. Everyone, including their lawyers, has been told that ABC must not say that Qatar is giving ME a FREE Boeing 747 Airplane, because they are not. Instead, and as Fake News ABC fully knows and understands, this highly respected country is donating the plane to the United States Air Force/ Defense Department, AND NOT TO ME. By so doing, they are saving our country, and the American Taxpayer, hundreds of millions of dollars. ABC Fake News is one of the WORST"
114529184615531808,2025-05-18T13:57:49.547Z,"A sick and horrible woman, who also happens to be grossly incompetent!"
114530973523345791,2025-05-18T21:32:46.115Z,"Melania and I are saddened to hear about Joe Biden’s recent medical diagnosis. We extend our warmest and best wishes to Jill and the family, and we wish Joe a fast and successful recovery."
114532661695212310,2025-05-19T04:42:05.623Z,CONGRATULATIONS REPUBLICANS!!! MAKE AMERICA GREAT AGAIN!!!
114532867603994760,2025-05-19T05:34:27.541Z,"HOW MUCH DID KAMALA HARRIS PAY BRUCE SPRINGSTEEN FOR HIS POOR PERFORMANCE DURING HER CAMPAIGN FOR PRESIDENT? WHY DID HE ACCEPT THAT MONEY IF HE IS SUCH A FAN OF HERS? ISN’T THAT A MAJOR AND ILLEGAL CAMPAIGN CONTRIBUTION? WHAT ABOUT BEYONCÉ? …AND HOW MUCH WENT TO OPRAH, AND BONO??? I am going to call for a major investigation into this matter. Candidates aren’t allowed to pay for ENDORSEMENTS, which is what Kamala did, under the guise of paying for entertainment. In addition, this was a very expensive and desperate effort to artificially build up her sparse crowds. IT’S NOT LEGAL! For these unpatriotic “entertainers,” this was just a CORRUPT & UNLAWFUL way to capitalize on a broken system. Thank you for your attention to this matter!!!"
114534665591178846,2025-05-19T13:11:42.647Z,"According to news reports, Beyoncé was paid $11,000,000 to walk onto a stage, quickly ENDORSE KAMALA, and walk off to loud booing for never having performed, NOT EVEN ONE SONG! Remember, the Democrats and Kamala illegally paid her millions of Dollars for doing nothing other than giving Kamala a full throated ENDORSEMENT. THIS IS AN ILLEGAL ELECTION SCAM AT THE HIGHEST LEVEL! IT IS AN ILLEGAL CAMPAIGN CONTRIBUTION! BRUCE SPRINGSTEEN, OPRAH, BONO AND, PERHAPS, MANY OTHERS, HAVE A LOT OF EXPLAINING TO DO!!!"
114535693441367601,2025-05-19T17:33:06.392Z,"Just completed my two hour call with President Vladimir Putin of Russia. I believe it went very well. Russia and Ukraine will immediately start negotiations toward a Ceasefire and, more importantly, an END to the War. The conditions for that will be negotiated between the two parties, as it can only be, because they know details of a negotiation that nobody else would be aware of. The tone and spirit of the conversation were excellent. If it wasn’t, I would say so now, rather than later. Russia wants to do largescale TRADE with the United States when this catastrophic “bloodbath” is over, and I agree. There is a tremendous opportunity for Russia to create massive amounts of jobs and wealth. Its potential is UNLIMITED. Likewise, Ukraine can be a great beneficiary on Trade, in the process of rebuilding its Country. Negotiations between Russia and Ukraine will begin immediately. I have so informed President Volodymyr Zelenskyy, of Ukraine, Ursula von der Leyen, President of the European Commission, President Emmanuel Macron, of France, Prime Minister Giorgia Meloni, of Italy, Chancellor Friedrich Merz, of Germany, and President Alexander Stubb, of Finland, during a call with me, immediately after the call with President Putin. The Vatican, as represented by the Pope, has stated that it would be very interested in hosting the negotiations. Let the process begin!"
114536528043211432,2025-05-19T21:05:21.362Z,"First Lady @MelaniaTrump: “This legislation (‘Take It Down Act') is a powerful step forward in our efforts to ensure that every American, especially young people, can feel better protected from their image or identity being abused..."""
114536534087665403,2025-05-19T21:06:53.594Z,"“As First Lady, my Be Best initiative is focused on improving children's well-being, encouraging kindness and creating a safer online environment for our youth. Today, I'm proud to say that the values of Be Best will be reflected in the law of the land."""
114536543500030486,2025-05-19T21:09:17.216Z,"It is my honor to officially sign the 'Take It Down Act' into law...With the rise of AI image generation, countless women have been harassed with deep fakes and other explicit images distributed against their will...We're making it totally illegal."
114540150008777841,2025-05-20T12:26:28.217Z,"Senator Roger Marshall was FANTASTIC this morning on Fox Business, as interviewed by MariaB! The GREAT people of Kansas are lucky to have him!!!"
114541915757167539,2025-05-20T19:55:31.398Z,"Joe Biden was not for Open Borders, he never talked about Open Borders, where criminals of all kinds, shapes, and sizes, can flow into our Country at will. It wasn’t his idea to Open the Border, and almost destroy our Country, and cost us Hundreds of Billions of Dollars to get criminals out of our Country, and go through the process we are going through now. It was the people that knew he was cognitively impaired, and that took over the Autopen. They stole the Presidency of the United States, and put us in Great Danger. This is TREASON at the Highest Level! They did it to destroy our Country. The Joe Biden that everybody knew would never allow drug dealers, gang members, and the mentally insane to come into our Country totally unchecked and unvetted. All anyone has to do is look up his record. Something very severe should happen to these Treasonous Thugs that wanted to destroy our Country, but couldn’t, because I came along. MAKE AMERICA GREAT AGAIN!"
114541917095503331,2025-05-20T19:55:51.820Z,"We must maintain our status as the Worldwide Leader in WiFi, 5G, and 6G, connecting every American to the World’s BEST Networks, while also keeping everyone safe. We can do both at the same time. Bottom line, I am going to free up plenty of SPECTRUM for auction, so Congress must put 600 MHz in “THE ONE, BIG, BEAUTIFUL BILL.” Let’s make sure all options are on the table. Never bet against American Ingenuity. MAKE AMERICA GREAT AGAIN!"
114542709133462503,2025-05-20T23:17:17.363Z,"I am pleased to announce that Darryl Nirenberg will serve as the next United States Ambassador to Romania. Darryl has 40 years of Foreign Policy experience, including as Counsel to the Senate Foreign Relations Committee. A proud graduate of Colgate University, and the George Washington University School of Law, Darryl has been, and will continue to be, a tireless fighter for my America First Agenda. He will help us strengthen our ties with Romania, support our Military partnership, and promote and defend America’s Economic and Security Interests abroad. Congratulations Darryl!"
114548118858217926,2025-05-21T22:13:03.165Z,Congratulations to the 2025 NCAA Men's Basketball Champions—the Florida Gators!
114548173601756486,2025-05-21T22:26:58.484Z,The Golden Dome Missile Defense Shield!
114548257487682819,2025-05-21T22:48:18.484Z,"I am giving very serious consideration to bringing Fannie Mae and Freddie Mac public. I will be speaking with Treasury Secretary Scott Bessent, Secretary of Commerce Howard Lutnick, and the Director of the Federal Housing Finance Agency, William Pulte, among others, and will be making a decision in the near future. Fannie Mae and Freddie Mac are doing very well, throwing off a lot of CASH, and the time would seem to be right. Stay tuned!"
114549529250052858,2025-05-22T04:11:44.036Z,"These horrible D.C. killings, based obviously on antisemitism, must end, NOW! Hatred and Radicalism have no place in the USA. Condolences to the families of the victims. So sad that such things as this can happen! God Bless You ALL!"
114551462787614405,2025-05-22T12:23:27.477Z,"“THE ONE, BIG, BEAUTIFUL BILL” has PASSED the House of Representatives! This is arguably the most significant piece of Legislation that will ever be signed in the History of our Country! The Bill includes MASSIVE Tax CUTS, No Tax on Tips, No Tax on Overtime, Tax Deductions when you purchase an American Made Vehicle, along with strong Border Security measures, Pay Raises for our ICE and Border Patrol Agents, Funding for the Golden Dome, “TRUMP Savings Accounts” for newborn babies, and much more! Great job by Speaker Mike Johnson, and the House Leadership, and thank you to every Republican who voted YES on this Historic Bill! Now, it’s time for our friends in the United States Senate to get to work, and send this Bill to my desk AS SOON AS POSSIBLE! There is no time to waste. The Democrats have lost control of themselves, and are aimlessly wandering around, showing no confidence, grit, or determination. They have forgotten their landslide loss in the Presidential Election, and are warped in the past, hoping someday to revive Open Borders for the World’s criminals to be able to pour into our Country, men to be able to play in women’s sports, and transgender for everybody. They don’t realize that these things, and so many more like them, will NEVER AGAIN happen!"
114552682280589564,2025-05-22T17:33:35.465Z,"A Federal Judge in Boston, who knew absolutely nothing about the situation, or anything else, has ordered that EIGHT of the most violent criminals on Earth curtail their journey to South Sudan, and instead remain in Djibouti. He would not allow these monsters to proceed to their final destination. This is not the premise under which I was elected President, which was to PROTECT our Nation. The Judges are absolutely out of control, they’re hurting our Country, and they know nothing about particular situations, or what they are doing — And this must change, IMMEDIATELY! Hopefully, the Supreme Court of the United States will put an END to the quagmire that has been caused by the Radical Left. If this is not worked out quickly, and the World is watching, our Country will be under siege again, with hundreds of thousands of hardened criminals, “BREAKING DOWN THE WALLS.” We were also forced to leave behind, in order to watch these hardened thugs, a large number of ICE Officers, who would otherwise be in the United States, protecting our Citizens."
114552899639158114,2025-05-22T18:28:52.090Z,"Another very big and successful week of WINS for Republicans in Florida, a State that I love, and WON BIG, in 2016, 2020, and 2024. The Republican Party of Florida’s Voter Registration lead over Democrats is now over 1.25 Million – a New and Record Level of SUCCESS! Florida’s largest County, Miami-Dade, has FLIPPED RED to a Republican Majority in Voter Registration, and Republicans lead in a total of 59 out of 67 Counties across the State. “TRUMP” was the first Republican Presidential Candidate to win Miami-Dade since 1988. THANK YOU FLORIDA — MAKE AMERICA GREAT AGAIN!"
114553573338999017,2025-05-22T21:20:11.936Z,"Heading to the Crypto Dinner in Loudon County, Virginia, in a little while. The U.S.A. is DOMINATING in Crypto, Bitcoin, etc., and we are going to keep it that way!"
114553874373379109,2025-05-22T22:36:45.356Z,"I am pleased to announce that Bernie Navarro will serve as the next Ambassador to the Republic of Peru. Bernie is a Highly Respected Leader in Real Estate Finance and Economic Recovery. Bernie is also passionate about Education, having served as Chairman of the Board of Trustees at Miami Dade College, the largest College in the U.S. He holds a Degree in International Finance from the University of Miami, and a Graduate Degree in Government from Harvard University. Bernie’s expertise in Finance, Trade, Education, and U.S.-Peru Relations will help him be a strong advocate for America’s Interests in Peru. Congratulations Bernie!"
114556494480941887,2025-05-23T09:43:05.024Z,A major prisoners swap was just completed between Russia and Ukraine. It will go into effect shortly. Congratulations to both sides on this negotiation. This could lead to something big???
114556558074574515,2025-05-23T09:59:15.385Z,"Our negotiated deal with the United Kingdom is working out well for all. I strongly recommend to them, however, that in order to get their Energy Costs down, they stop with the costly and unsightly windmills, and incentivize modernized drilling in the North Sea, where large amounts of oil lay waiting to be taken. A century of drilling left, with Aberdeen as the hub. The old fashioned tax system disincentivizes drilling, rather than the opposite. U.K.’s Energy Costs would go WAY DOWN, and fast!"
114556874484491575,2025-05-23T11:19:43.418Z,"I have long ago informed Tim Cook of Apple that I expect their iPhone’s that will be sold in the United States of America will be manufactured and built in the United States, not India, or anyplace else. If that is not the case, a Tariff of at least 25% must be paid by Apple to the U.S. Thank your for your attention to this matter!"
114556968834547173,2025-05-23T11:43:43.085Z,"The European Union, which was formed for the primary purpose of taking advantage of the United States on TRADE, has been very difficult to deal with. Their powerful Trade Barriers, Vat Taxes, ridiculous Corporate Penalties, Non-Monetary Trade Barriers, Monetary Manipulations, unfair and unjustified lawsuits against Americans Companies, and more, have led to a Trade Deficit with the U.S. of more than $250,000,000 a year, a number which is totally unacceptable. Our discussions with them are going nowhere! Therefore, I am recommending a straight 50% Tariff on the European Union, starting on June 1, 2025. There is no Tariff if the product is built or manufactured in the United States. Thank you for your attention to this matter!"
114558783827880495,2025-05-23T19:25:17.732Z,"I am proud to announce that, after much consideration and negotiation, US Steel will REMAIN in America, and keep its Headquarters in the Great City of Pittsburgh. For many years, the name, “United States Steel” was synonymous with Greatness, and now, it will be again. This will be a planned partnership between United States Steel and Nippon Steel, which will create at least 70,000 jobs, and add $14 Billion Dollars to the U.S. Economy. The bulk of that Investment will occur in the next 14 months. This is the largest Investment in the History of the Commonwealth of Pennsylvania. My Tariff Policies will ensure that Steel will once again be, forever, MADE IN AMERICA. From Pennsylvania to Arkansas, and from Minnesota to Indiana, AMERICAN MADE is BACK. I will see you all at US Steel, in Pittsburgh, on Friday, May 30th, for a BIG Rally. CONGRATULATIONS TO ALL!"
114558786117625961,2025-05-23T19:25:52.673Z,"I am proud to announce that we will be hosting a magnificent Parade to honor the United States Army’s 250th Birthday, on Saturday, June 14th, in Washington, D.C. For two and a half centuries, our brave soldiers have fought, bled, and died to keep us FREE, and now we will honor them with a wonderful Parade, one that is worthy of their service and sacrifice. Americans across the Nation are invited to attend. RSVP at"
114559436943598657,2025-05-23T22:11:23.443Z,REFORMING NUCLEAR REACTOR TESTING AT THE DEPARTMENT OF ENERGY: THE REFORM OF THE NUCLEAR REGULATORY COMMISSION: THE NUCLEAR INDUSTRIAL BASE:
114563536387902596,2025-05-24T15:33:55.999Z,Every cadet on the field before me should savor this morning—because this is a day you will never forget….
114563539540146112,2025-05-24T15:34:44.098Z,"As you receive your commissions as Second Lieutenants, each of you continues down the same hallowed path walked by the titans and legends of U.S. Military lore…"
