date,trade_sum,sanctions_sum,fed_pressure_sum
2019-01-05,45.0,0.0,0.0
2019-01-06,20.0,0.0,0.0
2019-01-07,0.0,0.0,0.0
2019-01-08,40.0,0.0,40.0
2019-01-09,80.0,0.0,0.0
2019-01-10,20.0,0.0,0.0
2019-01-11,137.0,0.0,0.0
2019-01-12,0.0,0.0,0.0
2019-01-13,0.0,52.0,0.0
2019-01-14,65.0,15.0,50.0
2019-01-15,0.0,0.0,0.0
2019-01-16,0.0,0.0,0.0
2019-01-17,0.0,0.0,0.0
2019-01-18,90.0,0.0,20.0
2019-01-19,50.0,20.0,0.0
2019-01-20,30.0,0.0,0.0
2019-01-21,125.0,0.0,0.0
2019-01-22,25.0,0.0,0.0
2019-01-23,10.0,70.0,0.0
2019-01-24,10.0,20.0,0.0
2019-01-25,0.0,0.0,0.0
2019-01-26,100.0,0.0,0.0
2019-01-27,20.0,0.0,0.0
2019-01-28,90.0,0.0,0.0
2019-01-29,0.0,0.0,0.0
2019-01-30,40.0,316.0,40.0
2019-01-31,350.0,70.0,0.0
2019-02-01,0.0,0.0,0.0
2019-02-02,0.0,0.0,0.0
2019-02-03,0.0,0.0,0.0
2019-02-04,0.0,0.0,0.0
2019-02-05,20.0,0.0,0.0
2019-02-06,0.0,0.0,0.0
2019-02-07,0.0,0.0,0.0
2019-02-08,0.0,0.0,0.0
2019-02-09,0.0,57.0,0.0
2019-02-10,65.0,0.0,0.0
2019-02-11,0.0,0.0,0.0
2019-02-12,0.0,0.0,0.0
2019-02-13,0.0,0.0,0.0
2019-02-14,0.0,0.0,0.0
2019-02-15,0.0,0.0,0.0
2019-02-16,0.0,0.0,0.0
2019-02-17,180.0,0.0,0.0
2019-02-18,0.0,10.0,0.0
2019-02-19,0.0,20.0,0.0
2019-02-20,0.0,95.0,0.0
2019-02-21,0.0,0.0,0.0
2019-02-22,0.0,0.0,0.0
2019-02-23,0.0,0.0,0.0
2019-02-24,45.0,57.0,0.0
2019-02-25,40.0,50.0,0.0
2019-02-26,0.0,0.0,0.0
2019-02-27,40.0,75.0,0.0
2019-02-28,0.0,0.0,0.0
2019-03-01,40.0,0.0,0.0
2019-03-02,0.0,0.0,0.0
2019-03-03,20.0,0.0,0.0
2019-03-04,40.0,0.0,0.0
2019-03-05,0.0,40.0,0.0
2019-03-06,0.0,0.0,0.0
2019-03-07,0.0,0.0,0.0
2019-03-08,85.0,0.0,0.0
2019-03-09,0.0,0.0,0.0
2019-03-10,0.0,0.0,0.0
2019-03-11,40.0,0.0,0.0
2019-03-12,60.0,0.0,0.0
2019-03-13,0.0,0.0,0.0
2019-03-14,80.0,0.0,0.0
2019-03-15,20.0,0.0,0.0
2019-03-16,60.0,18.0,0.0
2019-03-17,20.0,0.0,0.0
2019-03-18,70.0,0.0,0.0
2019-03-19,0.0,0.0,0.0
2019-03-20,0.0,0.0,0.0
2019-03-21,0.0,0.0,0.0
2019-03-22,0.0,52.0,90.0
2019-03-23,0.0,0.0,0.0
2019-03-24,0.0,0.0,0.0
2019-03-25,20.0,0.0,70.0
2019-03-26,0.0,0.0,0.0
2019-03-27,0.0,0.0,0.0
2019-03-28,90.0,0.0,50.0
2019-03-29,50.0,20.0,40.0
2019-03-30,40.0,70.0,0.0
2019-03-31,40.0,0.0,0.0
2019-04-01,20.0,0.0,0.0
2019-04-02,120.0,10.0,0.0
2019-04-03,0.0,0.0,0.0
2019-04-04,55.0,0.0,40.0
2019-04-05,135.0,15.0,0.0
2019-04-06,0.0,0.0,0.0
2019-04-07,0.0,0.0,0.0
2019-04-08,65.0,0.0,0.0
2019-04-09,40.0,0.0,0.0
2019-04-10,0.0,0.0,0.0
2019-04-11,40.0,0.0,0.0
2019-04-12,0.0,0.0,0.0
2019-04-13,1.0,57.0,0.0
2019-04-14,0.0,0.0,70.0
2019-04-15,25.0,20.0,0.0
2019-04-16,0.0,0.0,0.0
2019-04-17,0.0,0.0,0.0
2019-04-18,0.0,0.0,0.0
2019-04-19,0.0,20.0,0.0
2019-04-20,0.0,0.0,0.0
2019-04-21,0.0,0.0,0.0
2019-04-22,40.0,90.0,0.0
2019-04-23,55.0,0.0,0.0
2019-04-24,90.0,30.0,0.0
2019-04-25,0.0,0.0,0.0
2019-04-26,20.0,0.0,50.0
2019-04-27,0.0,0.0,0.0
2019-04-28,0.0,0.0,0.0
2019-04-29,35.0,0.0,0.0
2019-04-30,80.0,77.0,92.0
2019-05-01,0.0,0.0,0.0
2019-05-02,40.0,0.0,50.0
2019-05-03,0.0,0.0,0.0
2019-05-04,0.0,0.0,0.0
2019-05-05,75.0,0.0,0.0
2019-05-06,50.0,0.0,0.0
2019-05-07,0.0,0.0,0.0
2019-05-08,105.0,0.0,0.0
2019-05-09,0.0,0.0,0.0
2019-05-10,590.0,0.0,32.0
2019-05-11,110.0,40.0,0.0
2019-05-12,130.0,0.0,0.0
2019-05-13,80.0,0.0,0.0
2019-05-14,350.0,25.0,70.0
2019-05-15,0.0,10.0,0.0
2019-05-16,0.0,0.0,0.0
2019-05-17,0.0,0.0,0.0
2019-05-18,0.0,0.0,0.0
2019-05-19,60.0,57.0,0.0
2019-05-20,108.0,57.0,0.0
2019-05-21,40.0,0.0,0.0
2019-05-22,40.0,20.0,0.0
2019-05-23,15.0,0.0,0.0
2019-05-24,40.0,0.0,0.0
2019-05-25,20.0,0.0,0.0
2019-05-26,60.0,0.0,0.0
2019-05-27,5.0,0.0,0.0
2019-05-28,0.0,0.0,0.0
2019-05-29,0.0,0.0,0.0
2019-05-30,45.0,0.0,0.0
2019-05-31,218.0,0.0,0.0
2019-06-01,110.0,0.0,0.0
2019-06-02,140.0,22.0,0.0
2019-06-03,100.0,24.0,50.0
2019-06-04,0.0,0.0,0.0
2019-06-05,315.0,20.0,0.0
2019-06-06,0.0,0.0,0.0
2019-06-07,150.0,0.0,124.0
2019-06-08,195.0,25.0,0.0
2019-06-09,100.0,0.0,0.0
2019-06-10,150.0,0.0,0.0
2019-06-11,220.0,80.0,170.0
2019-06-12,0.0,0.0,0.0
2019-06-13,170.0,3.0,0.0
2019-06-14,20.0,0.0,0.0
2019-06-15,0.0,0.0,0.0
2019-06-16,85.0,20.0,0.0
2019-06-17,0.0,0.0,0.0
2019-06-18,165.0,0.0,52.0
2019-06-19,10.0,0.0,0.0
2019-06-20,0.0,43.0,0.0
2019-06-21,0.0,95.0,0.0
2019-06-22,20.0,105.0,65.0
2019-06-23,40.0,0.0,0.0
2019-06-24,80.0,12.0,353.0
2019-06-25,52.0,57.0,0.0
2019-06-26,10.0,0.0,0.0
2019-06-27,70.0,0.0,0.0
2019-06-28,0.0,0.0,0.0
2019-06-29,140.0,0.0,0.0
2019-06-30,20.0,0.0,0.0
2019-07-01,80.0,40.0,0.0
2019-07-02,0.0,0.0,95.0
2019-07-03,142.0,198.0,58.0
2019-07-04,0.0,0.0,0.0
2019-07-05,0.0,0.0,0.0
2019-07-06,60.0,0.0,70.0
2019-07-07,60.0,0.0,0.0
2019-07-08,40.0,0.0,0.0
2019-07-09,100.0,0.0,0.0
2019-07-10,70.0,95.0,0.0
2019-07-11,70.0,15.0,0.0
2019-07-12,151.0,78.0,0.0
2019-07-13,0.0,0.0,0.0
2019-07-14,40.0,0.0,0.0
2019-07-15,120.0,0.0,78.0
2019-07-16,20.0,40.0,0.0
2019-07-17,0.0,0.0,0.0
2019-07-18,0.0,0.0,0.0
2019-07-19,22.0,0.0,261.0
2019-07-20,40.0,0.0,0.0
2019-07-21,0.0,0.0,0.0
2019-07-22,88.0,0.0,175.0
2019-07-23,125.0,45.0,0.0
2019-07-24,85.0,8.0,50.0
2019-07-25,50.0,20.0,50.0
2019-07-26,170.0,87.0,60.0
2019-07-27,0.0,0.0,0.0
2019-07-28,21.0,0.0,40.0
2019-07-29,80.0,0.0,187.0
2019-07-30,150.0,10.0,0.0
2019-07-31,45.0,0.0,84.0
2019-08-01,131.0,33.0,52.0
2019-08-02,0.0,40.0,0.0
2019-08-03,105.0,10.0,35.0
2019-08-04,0.0,0.0,0.0
2019-08-05,148.0,0.0,103.0
2019-08-06,40.0,28.0,0.0
2019-08-07,143.0,0.0,99.0
2019-08-08,65.0,57.0,90.0
2019-08-09,0.0,0.0,0.0
2019-08-10,90.0,25.0,0.0
2019-08-11,54.0,0.0,0.0
2019-08-12,0.0,5.0,0.0
2019-08-13,90.0,50.0,20.0
2019-08-14,235.0,0.0,265.0
2019-08-15,115.0,0.0,95.0
2019-08-16,40.0,0.0,0.0
2019-08-17,0.0,0.0,0.0
2019-08-18,80.0,5.0,0.0
2019-08-19,120.0,0.0,74.0
2019-08-20,40.0,10.0,0.0
2019-08-21,160.0,40.0,398.0
2019-08-22,80.0,0.0,146.0
2019-08-23,161.0,75.0,195.0
2019-08-24,60.0,5.0,0.0
2019-08-25,216.0,0.0,0.0
2019-08-26,20.0,0.0,0.0
2019-08-27,55.0,0.0,82.0
2019-08-28,80.0,0.0,76.0
2019-08-29,60.0,0.0,78.0
2019-08-30,105.0,0.0,170.0
2019-08-31,110.0,0.0,0.0
2019-09-01,40.0,0.0,0.0
2019-09-02,160.0,0.0,0.0
2019-09-03,200.0,40.0,85.0
2019-09-04,150.0,20.0,0.0
2019-09-05,0.0,0.0,0.0
2019-09-06,70.0,15.0,145.0
2019-09-07,120.0,0.0,40.0
2019-09-08,0.0,0.0,0.0
2019-09-09,0.0,0.0,0.0
2019-09-10,0.0,0.0,0.0
2019-09-11,120.0,20.0,175.0
2019-09-12,80.0,0.0,95.0
2019-09-13,40.0,0.0,0.0
2019-09-14,30.0,0.0,0.0
2019-09-15,10.0,0.0,0.0
2019-09-16,65.0,20.0,120.0
2019-09-17,0.0,0.0,0.0
2019-09-18,20.0,95.0,50.0
2019-09-19,87.0,0.0,0.0
2019-09-20,10.0,0.0,0.0
2019-09-21,0.0,10.0,0.0
2019-09-22,40.0,0.0,90.0
2019-09-23,0.0,0.0,0.0
2019-09-24,0.0,0.0,0.0
2019-09-25,20.0,60.0,0.0
2019-09-26,0.0,0.0,40.0
2019-09-27,80.0,40.0,0.0
2019-09-28,0.0,0.0,0.0
2019-09-29,0.0,0.0,45.0
2019-09-30,100.0,20.0,0.0
2019-10-01,25.0,0.0,95.0
2019-10-02,40.0,0.0,0.0
2019-10-03,70.0,20.0,0.0
2019-10-04,50.0,0.0,0.0
2019-10-05,0.0,0.0,0.0
2019-10-06,40.0,0.0,150.0
2019-10-07,65.0,90.0,0.0
2019-10-08,65.0,95.0,0.0
2019-10-09,110.0,25.0,160.0
2019-10-10,20.0,185.0,0.0
2019-10-11,0.0,0.0,50.0
2019-10-12,41.0,0.0,50.0
2019-10-13,140.0,151.0,0.0
2019-10-14,60.0,207.0,75.0
2019-10-15,65.0,0.0,0.0
2019-10-16,0.0,0.0,40.0
2019-10-17,40.0,0.0,0.0
2019-10-18,0.0,0.0,0.0
2019-10-19,10.0,5.0,0.0
2019-10-20,0.0,15.0,0.0
2019-10-21,0.0,0.0,0.0
2019-10-22,0.0,0.0,40.0
2019-10-23,0.0,0.0,0.0
2019-10-24,80.0,40.0,75.0
2019-10-25,0.0,50.0,0.0
2019-10-26,0.0,10.0,0.0
2019-10-27,0.0,0.0,40.0
2019-10-28,5.0,3.0,0.0
2019-10-29,50.0,0.0,95.0
2019-10-30,0.0,0.0,0.0
2019-10-31,50.0,0.0,70.0
2019-11-01,20.0,0.0,85.0
2019-11-02,0.0,0.0,0.0
2019-11-03,0.0,20.0,0.0
2019-11-04,0.0,20.0,0.0
2019-11-05,0.0,0.0,0.0
2019-11-06,0.0,0.0,0.0
2019-11-07,0.0,0.0,84.0
2019-11-08,0.0,0.0,0.0
2019-11-09,0.0,0.0,0.0
2019-11-10,60.0,0.0,0.0
2019-11-11,20.0,40.0,70.0
2019-11-12,0.0,0.0,0.0
2019-11-13,0.0,0.0,0.0
2019-11-14,20.0,0.0,40.0
2019-11-15,20.0,0.0,40.0
2019-11-16,20.0,0.0,0.0
2019-11-17,60.0,0.0,80.0
2019-11-18,55.0,0.0,110.0
2019-11-19,38.0,0.0,159.0
2019-11-20,40.0,20.0,0.0
2019-11-21,10.0,100.0,0.0
2019-11-22,40.0,0.0,90.0
2019-11-23,20.0,0.0,0.0
2019-11-24,60.0,0.0,0.0
2019-11-25,20.0,0.0,0.0
2019-11-26,20.0,0.0,0.0
2019-11-27,0.0,0.0,0.0
2019-11-28,0.0,0.0,0.0
2019-11-29,0.0,0.0,0.0
2019-11-30,20.0,0.0,0.0
2019-12-01,0.0,0.0,0.0
2019-12-02,210.0,23.0,255.0
2019-12-03,0.0,20.0,0.0
2019-12-04,40.0,0.0,0.0
2019-12-05,40.0,10.0,0.0
2019-12-06,70.0,0.0,0.0
2019-12-07,100.0,0.0,0.0
2019-12-08,110.0,0.0,0.0
2019-12-09,0.0,0.0,0.0
2019-12-10,115.0,0.0,0.0
2019-12-11,20.0,0.0,0.0
2019-12-12,40.0,0.0,0.0
2019-12-13,140.0,20.0,0.0
2019-12-14,40.0,0.0,0.0
2019-12-15,0.0,0.0,0.0
2019-12-16,50.0,15.0,85.0
2019-12-17,40.0,0.0,90.0
2019-12-18,0.0,0.0,0.0
2019-12-19,40.0,0.0,0.0
2019-12-20,40.0,0.0,0.0
2019-12-21,60.0,40.0,0.0
2019-12-22,0.0,0.0,0.0
2019-12-23,40.0,0.0,0.0
2019-12-24,10.0,0.0,0.0
2019-12-25,0.0,0.0,0.0
2019-12-26,0.0,0.0,0.0
2019-12-27,65.0,0.0,45.0
2019-12-28,40.0,10.0,0.0
2019-12-29,0.0,0.0,0.0
2019-12-30,0.0,20.0,0.0
2019-12-31,81.0,140.0,0.0
2020-01-01,0.0,0.0,0.0
2020-01-02,0.0,0.0,0.0
2020-01-03,30.0,135.0,0.0
2020-01-04,40.0,0.0,0.0
2020-01-05,40.0,60.0,0.0
2020-01-06,0.0,75.0,0.0
2020-01-07,20.0,0.0,0.0
2020-01-08,40.0,0.0,0.0
2020-01-09,0.0,0.0,0.0
2020-01-10,0.0,0.0,0.0
2020-01-11,40.0,40.0,0.0
2020-01-12,50.0,247.0,0.0
2020-01-13,0.0,147.0,0.0
2020-01-14,40.0,0.0,0.0
2020-01-15,50.0,0.0,0.0
2020-01-16,125.0,0.0,0.0
2020-01-17,1.0,1.0,0.0
2020-01-18,20.0,0.0,0.0
2020-01-19,40.0,0.0,0.0
2020-01-20,0.0,0.0,0.0
2020-01-21,20.0,0.0,0.0
2020-01-22,10.0,0.0,0.0
2020-01-23,40.0,20.0,0.0
2020-01-24,0.0,0.0,0.0
2020-01-25,0.0,0.0,70.0
2020-01-26,0.0,182.0,0.0
2020-01-27,40.0,0.0,0.0
2020-01-28,55.0,3.0,76.0
2020-01-29,70.0,70.0,0.0
2020-01-30,85.0,0.0,0.0
2020-01-31,0.0,0.0,0.0
2020-02-01,40.0,0.0,0.0
2020-02-02,20.0,0.0,0.0
2020-02-03,40.0,20.0,0.0
2020-02-04,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0
2020-02-06,0.0,0.0,0.0
2020-02-07,20.0,0.0,0.0
2020-02-08,0.0,0.0,0.0
2020-02-09,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0
2020-02-11,40.0,0.0,96.0
2020-02-12,20.0,50.0,0.0
2020-02-13,0.0,15.0,0.0
2020-02-14,20.0,0.0,0.0
2020-02-15,0.0,0.0,0.0
2020-02-16,0.0,0.0,0.0
2020-02-17,0.0,0.0,105.0
2020-02-18,81.0,0.0,0.0
2020-02-19,0.0,40.0,0.0
2020-02-20,0.0,20.0,0.0
2020-02-21,5.0,5.0,5.0
2020-02-22,0.0,10.0,0.0
2020-02-23,0.0,20.0,40.0
2020-02-24,1.0,1.0,1.0
2020-02-25,0.0,0.0,0.0
2020-02-26,5.0,3.0,0.0
2020-02-27,0.0,0.0,0.0
2020-02-28,60.0,0.0,50.0
2020-02-29,0.0,0.0,0.0
2020-03-01,0.0,0.0,0.0
2020-03-02,80.0,0.0,70.0
2020-03-03,107.0,0.0,168.0
2020-03-04,0.0,0.0,0.0
2020-03-05,0.0,20.0,95.0
2020-03-06,0.0,0.0,0.0
2020-03-07,0.0,0.0,0.0
2020-03-08,0.0,0.0,65.0
2020-03-09,60.0,0.0,0.0
2020-03-10,170.0,0.0,171.0
2020-03-11,0.0,0.0,0.0
2020-03-12,0.0,20.0,0.0
2020-03-13,65.0,0.0,145.0
2020-03-14,0.0,0.0,0.0
2020-03-15,70.0,0.0,0.0
2020-03-16,20.0,0.0,0.0
2020-03-17,5.0,0.0,0.0
2020-03-18,66.0,0.0,0.0
2020-03-19,0.0,0.0,0.0
2020-03-20,10.0,0.0,0.0
2020-03-21,0.0,0.0,0.0
2020-03-22,11.0,5.0,5.0
2020-03-23,50.0,20.0,0.0
2020-03-24,125.0,0.0,0.0
2020-03-25,40.0,40.0,0.0
2020-03-26,40.0,0.0,0.0
2020-03-27,40.0,10.0,0.0
2020-03-28,0.0,0.0,0.0
2020-03-29,54.0,0.0,0.0
2020-03-30,0.0,0.0,45.0
2020-03-31,40.0,0.0,40.0
2020-04-01,0.0,40.0,0.0
2020-04-02,65.0,0.0,0.0
2020-04-03,50.0,28.0,0.0
2020-04-04,0.0,0.0,0.0
2020-04-05,0.0,0.0,0.0
2020-04-06,20.0,0.0,0.0
2020-04-07,0.0,0.0,50.0
2020-04-08,20.0,0.0,0.0
2020-04-09,0.0,0.0,0.0
2020-04-10,0.0,0.0,0.0
2020-04-11,80.0,0.0,40.0
2020-04-12,65.0,60.0,0.0
2020-04-13,100.0,20.0,0.0
2020-04-14,0.0,0.0,0.0
2020-04-15,0.0,0.0,0.0
2020-04-16,40.0,0.0,0.0
2020-04-17,0.0,0.0,0.0
2020-04-18,40.0,0.0,0.0
2020-04-19,0.0,0.0,0.0
2020-04-20,0.0,0.0,0.0
2020-04-21,0.0,20.0,0.0
2020-04-22,90.0,0.0,0.0
2020-04-23,0.0,0.0,0.0
2020-04-24,20.0,0.0,0.0
2020-04-25,0.0,0.0,0.0
2020-04-26,15.0,10.0,0.0
2020-04-27,0.0,0.0,0.0
2020-04-28,0.0,0.0,0.0
2020-04-29,0.0,0.0,0.0
2020-04-30,0.0,20.0,0.0
2020-05-01,45.0,45.0,0.0
2020-05-02,100.0,0.0,0.0
2020-05-03,45.0,25.0,0.0
2020-05-04,85.0,0.0,0.0
2020-05-05,0.0,0.0,0.0
2020-05-06,0.0,0.0,0.0
2020-05-07,0.0,0.0,0.0
2020-05-08,0.0,0.0,0.0
2020-05-09,0.0,0.0,0.0
2020-05-10,80.0,0.0,0.0
2020-05-11,0.0,0.0,0.0
2020-05-12,50.0,0.0,0.0
2020-05-13,20.0,0.0,0.0
2020-05-14,0.0,0.0,0.0
2020-05-15,0.0,95.0,0.0
2020-05-16,50.0,20.0,0.0
2020-05-17,40.0,0.0,0.0
2020-05-18,0.0,0.0,0.0
2020-05-19,0.0,0.0,0.0
2020-05-20,60.0,50.0,0.0
2020-05-21,20.0,40.0,0.0
2020-05-22,40.0,0.0,0.0
2020-05-23,0.0,0.0,0.0
2020-05-24,0.0,0.0,0.0
2020-05-25,85.0,10.0,0.0
2020-05-26,0.0,0.0,0.0
2020-05-27,10.0,0.0,0.0
2020-05-28,0.0,0.0,0.0
2020-05-29,0.0,0.0,0.0
2020-05-30,85.0,0.0,0.0
2020-05-31,0.0,40.0,0.0
2020-06-01,0.0,0.0,0.0
2020-06-02,60.0,0.0,0.0
2020-06-03,0.0,0.0,0.0
2020-06-04,0.0,40.0,0.0
2020-06-05,10.0,5.0,65.0
2020-06-06,0.0,0.0,0.0
2020-06-07,0.0,0.0,0.0
2020-06-08,0.0,0.0,0.0
2020-06-09,20.0,0.0,0.0
2020-06-10,0.0,0.0,0.0
2020-06-11,40.0,0.0,70.0
2020-06-12,0.0,0.0,0.0
2020-06-13,40.0,0.0,0.0
2020-06-14,0.0,0.0,0.0
2020-06-15,40.0,0.0,0.0
2020-06-16,0.0,0.0,0.0
2020-06-17,0.0,0.0,0.0
2020-06-18,20.0,0.0,0.0
2020-06-19,60.0,0.0,0.0
2020-06-20,0.0,0.0,0.0
2020-06-21,0.0,0.0,74.0
2020-06-22,87.0,92.0,0.0
2020-06-23,0.0,50.0,0.0
2020-06-24,40.0,0.0,0.0
2020-06-25,20.0,0.0,0.0
2020-06-26,0.0,0.0,0.0
2020-06-27,0.0,0.0,0.0
2020-06-28,20.0,5.0,0.0
2020-06-29,10.0,0.0,0.0
2020-06-30,40.0,10.0,0.0
2020-07-01,20.0,0.0,0.0
2020-07-02,0.0,30.0,0.0
2020-07-03,10.0,0.0,0.0
2020-07-04,0.0,0.0,0.0
2020-07-05,0.0,0.0,0.0
2020-07-06,70.0,0.0,0.0
2020-07-07,20.0,0.0,0.0
2020-07-08,20.0,10.0,0.0
2020-07-09,0.0,0.0,0.0
2020-07-10,0.0,40.0,40.0
2020-07-11,0.0,0.0,0.0
2020-07-12,40.0,0.0,0.0
2020-07-13,20.0,0.0,0.0
2020-07-14,0.0,0.0,0.0
2020-07-15,0.0,0.0,0.0
2020-07-16,0.0,0.0,0.0
2020-07-17,0.0,0.0,0.0
2020-07-18,0.0,0.0,0.0
2020-07-19,0.0,10.0,0.0
2020-07-20,0.0,0.0,0.0
2020-07-21,25.0,0.0,0.0
2020-07-22,0.0,0.0,0.0
2020-07-23,40.0,0.0,0.0
2020-07-24,0.0,20.0,0.0
2020-07-25,40.0,20.0,0.0
2020-07-26,40.0,0.0,0.0
2020-07-27,5.0,0.0,0.0
2020-07-28,0.0,0.0,20.0
2020-07-29,50.0,0.0,0.0
2020-07-30,40.0,0.0,0.0
2020-07-31,20.0,0.0,0.0
2020-08-01,0.0,0.0,0.0
2020-08-02,55.0,5.0,0.0
2020-08-03,80.0,0.0,0.0
2020-08-04,0.0,0.0,0.0
2020-08-05,20.0,0.0,0.0
2020-08-06,0.0,0.0,0.0
2020-08-07,40.0,0.0,0.0
2020-08-08,0.0,0.0,0.0
2020-08-09,0.0,0.0,0.0
2020-08-10,0.0,0.0,0.0
2020-08-11,40.0,0.0,0.0
2020-08-12,0.0,0.0,0.0
2020-08-13,0.0,0.0,50.0
2020-08-14,0.0,0.0,0.0
2020-08-15,20.0,0.0,0.0
2020-08-16,0.0,0.0,0.0
2020-08-17,0.0,0.0,0.0
2020-08-18,60.0,0.0,0.0
2020-08-19,60.0,20.0,15.0
2020-08-20,0.0,0.0,0.0
2020-08-21,0.0,0.0,0.0
2020-08-22,20.0,0.0,0.0
2020-08-23,40.0,0.0,0.0
2020-08-24,0.0,0.0,0.0
2020-08-25,40.0,0.0,0.0
2020-08-26,60.0,10.0,50.0
2020-08-27,40.0,0.0,0.0
2020-08-28,0.0,0.0,40.0
2020-08-29,20.0,0.0,0.0
2020-08-30,20.0,60.0,20.0
2020-08-31,45.0,0.0,0.0
2020-09-01,0.0,0.0,0.0
2020-09-02,40.0,0.0,0.0
2020-09-03,0.0,40.0,0.0
2020-09-04,5.0,0.0,20.0
2020-09-05,0.0,0.0,0.0
2020-09-06,0.0,0.0,0.0
2020-09-07,120.0,40.0,0.0
2020-09-08,85.0,58.0,0.0
2020-09-09,35.0,25.0,0.0
2020-09-10,5.0,5.0,0.0
2020-09-11,90.0,20.0,0.0
2020-09-12,0.0,0.0,0.0
2020-09-13,48.0,0.0,0.0
2020-09-14,0.0,0.0,0.0
2020-09-15,60.0,70.0,0.0
2020-09-16,40.0,0.0,0.0
2020-09-17,5.0,0.0,0.0
2020-09-18,255.0,15.0,0.0
2020-09-19,0.0,0.0,0.0
2020-09-20,0.0,0.0,0.0
2020-09-21,0.0,0.0,0.0
2020-09-22,30.0,62.0,0.0
2020-09-23,30.0,0.0,0.0
2020-09-24,0.0,0.0,0.0
2020-09-25,0.0,0.0,0.0
2020-09-26,0.0,0.0,0.0
2020-09-27,55.0,5.0,0.0
2020-09-28,0.0,0.0,0.0
2020-09-29,0.0,0.0,0.0
2020-09-30,90.0,0.0,30.0
2020-10-01,97.0,0.0,0.0
2020-10-02,0.0,0.0,0.0
2020-10-03,0.0,0.0,0.0
2020-10-04,0.0,0.0,0.0
2020-10-05,0.0,0.0,10.0
2020-10-06,20.0,0.0,0.0
2020-10-07,15.0,0.0,0.0
2020-10-08,10.0,0.0,0.0
2020-10-09,0.0,0.0,0.0
2020-10-10,0.0,0.0,0.0
2020-10-11,35.0,5.0,5.0
2020-10-12,120.0,0.0,0.0
2020-10-13,0.0,0.0,0.0
2020-10-14,1.0,0.0,0.0
2020-10-15,45.0,3.0,4.0
2020-10-16,20.0,0.0,0.0
2020-10-17,5.0,0.0,0.0
2020-10-18,60.0,0.0,0.0
2020-10-19,0.0,45.0,0.0
2020-10-20,40.0,0.0,0.0
2020-10-21,30.0,0.0,0.0
2020-10-22,0.0,28.0,0.0
2020-10-23,0.0,0.0,0.0
2020-10-24,50.0,0.0,0.0
2020-10-25,20.0,0.0,0.0
2020-10-26,20.0,0.0,0.0
2020-10-27,83.0,0.0,0.0
2020-10-28,20.0,0.0,0.0
2020-10-29,20.0,20.0,0.0
2020-10-30,140.0,50.0,50.0
2020-10-31,140.0,0.0,0.0
2020-11-01,165.0,20.0,0.0
2020-11-02,98.0,15.0,0.0
2020-11-03,102.0,35.0,10.0
2020-11-04,0.0,0.0,0.0
2020-11-05,0.0,0.0,0.0
2020-11-06,0.0,0.0,0.0
2020-11-07,0.0,0.0,10.0
2020-11-08,0.0,0.0,0.0
2020-11-09,0.0,0.0,0.0
2020-11-10,0.0,0.0,0.0
2020-11-11,0.0,20.0,0.0
2020-11-12,0.0,0.0,0.0
2020-11-13,0.0,0.0,0.0
2020-11-14,10.0,0.0,0.0
2020-11-15,0.0,0.0,0.0
2020-11-16,40.0,0.0,0.0
2020-11-17,0.0,0.0,0.0
2020-11-18,0.0,0.0,0.0
2020-11-19,0.0,20.0,0.0
2020-11-20,0.0,0.0,0.0
2020-11-21,0.0,0.0,0.0
2020-11-22,30.0,10.0,0.0
2020-11-23,0.0,0.0,0.0
2020-11-24,0.0,0.0,0.0
2020-11-25,10.0,0.0,0.0
2020-11-26,10.0,0.0,80.0
2020-11-27,0.0,0.0,0.0
2020-11-28,0.0,0.0,0.0
2020-11-29,0.0,0.0,0.0
2020-11-30,10.0,0.0,0.0
2020-12-01,0.0,0.0,0.0
2020-12-02,0.0,0.0,0.0
2020-12-03,0.0,0.0,0.0
2020-12-04,0.0,0.0,0.0
2020-12-05,0.0,0.0,0.0
2020-12-06,0.0,0.0,0.0
2020-12-07,0.0,0.0,0.0
2020-12-08,0.0,0.0,0.0
2020-12-09,0.0,0.0,0.0
2020-12-10,0.0,0.0,0.0
2020-12-11,0.0,0.0,0.0
2020-12-12,0.0,0.0,25.0
2020-12-13,20.0,25.0,0.0
2020-12-14,0.0,0.0,0.0
2020-12-15,0.0,0.0,0.0
2020-12-16,0.0,0.0,0.0
2020-12-17,40.0,0.0,0.0
2020-12-18,0.0,0.0,0.0
2020-12-19,98.0,10.0,0.0
2020-12-20,40.0,0.0,0.0
2020-12-21,0.0,0.0,0.0
2020-12-22,0.0,0.0,0.0
2020-12-23,40.0,40.0,0.0
2020-12-24,10.0,0.0,0.0
2020-12-25,58.0,0.0,0.0
2020-12-26,20.0,0.0,0.0
2020-12-27,20.0,40.0,0.0
2020-12-28,0.0,0.0,0.0
2020-12-29,40.0,20.0,0.0
2020-12-30,0.0,0.0,0.0
2020-12-31,0.0,0.0,0.0
2021-01-01,6.0,0.0,0.0
2021-01-02,1.0,1.0,1.0
2021-01-03,0.0,0.0,0.0
2021-01-04,0.0,0.0,20.0
2021-01-05,0.0,0.0,0.0
2021-01-06,0.0,0.0,0.0
2021-01-07,0.0,0.0,0.0
2021-01-08,0.0,0.0,0.0
